,furniture_type,name,discounted_price,original_price,product_details
56,Dining Table,Shree Jeen Mata Enterprises Solid Sheesham Wood 4 Seate...,"₹13,599","₹24,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 85 cm x 76 cm x 85 cm (2 ft 9 in x 2 ft 5 in x 2 ft 9 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
57,Dining Table,limraz furniture Engineered Wood 4 Seater Dining Table,"₹1,756","₹3,800","[<li class=""_21Ahn-"">Finish Type: glossy</li>, <li class=""_21Ahn-"">W x H: 1219.2 mm x 787.4 mm (4 ft x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
58,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹14,699","₹50,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 116.84 cm x 76.2 cm x 91.44 cm (3 ft 10 in x 2 ft 6 in x 3 ft)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>]"
59,Dining Table,Modway Solid Wood 6 Seater Dining Set,"₹21,849","₹65,490","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 90.1 cm x 76 cm x 88.7 cm (2 ft 11 in x 2 ft 5 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
60,Dining Table,Suncrown Furniture Sheesham Solid Wood 4 Seater Dining ...,"₹14,699","₹21,929","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
61,Dining Table,Flipkart Perfect Homes Solid Wood 4 Seater Dining Set,"₹9,499","₹24,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 70 cm (3 ft 8 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
62,Dining Table,Flipkart Perfect Homes Arranmore Solid Wood 6 Seater Di...,"₹23,490","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 150 Cm x 73 cm x 90 cm (4 ft 11 in x 2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
63,Dining Table,Home Centre Noir Solid Wood 6 Seater Dining Table,"₹35,998","₹55,383","[<li class=""_21Ahn-"">Finish Type: Veneer</li>, <li class=""_21Ahn-"">W x H: 900 mm x 750 mm (2 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
64,Dining Table,Custom Decor Solid Wood 4 Seater Dining Set,"₹16,099","₹50,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 115 cm x 75 cm x 90 cm (3 ft 9 in x 2 ft 5 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
65,Dining Table,Allie Wood Sheesham Solid Wood 4 Seater Dining Set,"₹15,579","₹35,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 111.76 cm x 74.93 cm x 86.36 cm (3 ft 7 in x 2 ft 5 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
66,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹16,499","₹35,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
67,Dining Table,Suncrown Furniture Sheesham Wood Solid Wood 4 Seater Di...,"₹13,599","₹19,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.09 cm x 76.2 cm x 99.06 cm (2 ft 10 in x 2 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
68,Dining Table,Flipkart Perfect Homes Solid Wood 6 Seater Dining Set,"₹15,599","₹29,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 145 cm x 76 cm x 70 cm (4 ft 9 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
69,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹23,999","₹69,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 144.78 cm x 76.2 cm x 88.9 cm (4 ft 9 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
70,Dining Table,Patelraj Folding Solid Wood 2 Seater Dining Table,"₹1,699","₹3,999","[<li class=""_21Ahn-"">Finish Type: Glossy</li>, <li class=""_21Ahn-"">W x H: 890 mm x 730 mm (2 ft 11 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
71,Dining Table,Home Centre Oxville Solid Wood 4 Seater Dining Table,"₹41,999","₹64,614","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 800 mm x 780 mm (2 ft 7 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
72,Dining Table,Mooncraft Furniture CNC Cutting 2 chair 1 Bench Solid W...,"₹13,999","₹25,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 86.36 cm x 76.2 cm x 86.36 cm (2 ft 10 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
73,Dining Table,IKEA Tropical Metal 4 Seater Dining Set,"₹12,401","₹19,990","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Plastic, Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 125 cm x 74 cm x 75 cm (4 ft 1 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
74,Dining Table,limraz furniture Engineered Wood 4 Seater Dining Table,"₹1,999","₹2,499","[<li class=""_21Ahn-"">Finish Type: Matt Finish Smooth</li>, <li class=""_21Ahn-"">Style: Ethnic &amp; Traditional</li>, <li class=""_21Ahn-"">W x H: 1219.2 mm x 761 mm (4 ft x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
75,Dining Table,Home Centre Engineered Wood 4 Seater Dining Table,"₹11,499","₹17,691","[<li class=""_21Ahn-"">Finish Type: Veneer</li>, <li class=""_21Ahn-"">W x H: 106.6 mm x 76 mm (4 in x 2 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
76,Dining Table,Nilkamal Plastic 4 Seater Dining Table,"₹2,945","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 1150 mm x 745 mm (3 ft 9 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
77,Dining Table,Kendalwood Furniture Solid Wood 6 Seater Dining Table,"₹7,499","₹25,999","[<li class=""_21Ahn-"">Finish Type: Semi Glossy</li>, <li class=""_21Ahn-"">W x H: 1143 mm x 762 mm (3 ft 9 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
78,Dining Table,IKEA Tareo Metal 4 Seater Dining Set,"₹11,890","₹19,990","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Plastic, Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 110 cm x 74 cm x 67 cm (3 ft 7 in x 2 ft 5 in x 2 ft 2 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
79,Dining Table,Suncrown Furniture Sheesham Wood Dining Table Set for L...,"₹13,364","₹21,705","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 99.06 cm x 76.2 cm x 99.06 cm (3 ft 3 in x 2 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
80,Dining Table,Shree Jeen Mata Enterprises Solid Wood 4 Seater Dining ...,"₹19,199","₹39,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
81,Dining Table,Taskwood Furniture Solid Sheesham Wood 4 Seater Foldabl...,"₹17,999","₹39,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 132.08 cm x 76.2 cm x 81.28 cm (4 ft 4 in x 2 ft 6 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
82,Dining Table,Allie Wood Sheesham Solid Wood 6 Seater Dining Set,"₹22,053","₹49,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 144.78 cm x 76.2 cm x 89.9 cm (4 ft 9 in x 2 ft 6 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>]"
83,Dining Table,AVRO furniture Set of 4 chairs +1 Delta Table Plastic 4...,"₹4,929","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matt and Gloss</li>, <li class=""_21Ahn-"">W x H: 121 cm x 73.5 cm (3 ft 11 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
84,Dining Table,Kendalwood Furniture Premium Dining Room Furniture Wood...,"₹27,749","₹60,000","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 172.72 cm x 76.2 cm x 88.9 cm (5 ft 8 in x 2 ft 6 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
85,Dining Table,Shilpiwood Sheesham Wood Dining Table Set with Chairs S...,"₹20,699","₹39,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 101.6 cm x 76.2 cm x 101.6 cm (3 ft 4 in x 2 ft 6 in x 3 ft 4 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
86,Dining Table,KRIJEN Ashton Metal 4 Seater Dining Set,"₹14,693","₹39,000","[<li class=""_21Ahn-"">Table Top Material: Glass</li>, <li class=""_21Ahn-"">Chair Frame: Metal</li>, <li class=""_21Ahn-"">Table (W x H x D): 130 cm x 75 cm x 80 cm (4 ft 3 in x 2 ft 5 in x 2 ft 7 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
87,Dining Table,Studio Kook Dolce Engineered Wood 4 Seater Dining Table,"₹15,217","₹26,419","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">Extendable</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Style: Contemporary &amp; Modern</li>, <li class=""_21Ahn-"">W x H: 520 mm x 770 mm (1 ft 8 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
88,Dining Table,Studio Kook Dolce Folding Dining Table Engineered Wood ...,"₹15,217","₹26,419","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">Extendable</li>, <li class=""_21Ahn-"">Storage Included</li>, <li class=""_21Ahn-"">Style: Contemporary &amp; Modern</li>, <li class=""_21Ahn-"">W x H: 1500 mm x 770 mm (4 ft 11 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
89,Dining Table,Allie Wood Sheesham Solid Wood 4 Seater Dining Set,"₹15,579","₹39,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114.3 cm x 76.2 cm x 76.2 cm (3 ft 9 in x 2 ft 6 in x 2 ft 6 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
90,Dining Table,Modway Solid Wood 6 Seater Dining Set,"₹21,982","₹61,499","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 147 cm x 76 cm x 89 cm (4 ft 9 in x 2 ft 5 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
91,Dining Table,Nilkamal Alexios Engineered Wood 4 Seater Dining Set,"₹13,205","₹16,400","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 110 cm x 74 cm x 70 cm (3 ft 7 in x 2 ft 5 in x 2 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
92,Dining Table,BLUEWUD Hemming Engineered Wood 4 Seater Dining Table,"₹5,159","₹9,999","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">Style: Contemporary &amp; Modern</li>, <li class=""_21Ahn-"">W x H: 75 cm x 57 cm (2 ft 5 in x 1 ft 10 in)</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
93,Dining Table,EuroQon Plastic 10 Seater Dining Table,"₹1,999","₹3,999","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 114 mm x 76 mm (4 in x 2 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
94,Dining Table,Essential world Hydra modular (With Out Glass) Metal 4 ...,"₹1,799","₹2,999","[<li class=""_21Ahn-"">Finish Type: Silver</li>, <li class=""_21Ahn-"">W x H: 457 mm x 736 mm (1 ft 5 in x 2 ft 4 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
95,Dining Table,TRUE FURNITURE Sheesham Wood 4 Seater Dining Table Set ...,"₹16,537","₹27,562","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 88.09 cm x 72.2 cm x 89.09 cm (2 ft 10 in x 2 ft 4 in x 2 ft 11 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>]"
96,Dining Table,@Home by nilkamal Fern Solid Wood 4 Seater Dining Set,"₹20,720","₹39,500","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 120 cm x 74.5 cm x 75 cm (3 ft 11 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
97,Dining Table,Modway Solid Wood 4 Seater Dining Set,"₹15,599","₹30,499","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 114 cm x 76 cm x 76 cm (3 ft 8 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
98,Dining Table,IKEA Tropical Metal 4 Seater Dining Set,"₹12,410","₹16,999","[<li class=""_21Ahn-"">Table Top Material: Engineered Wood</li>, <li class=""_21Ahn-"">Chair Frame: Metal, Plastic</li>, <li class=""_21Ahn-"">Table (W x H x D): 125 cm x 74 cm x 75 cm (4 ft 1 in x 2 ft 5 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
99,Dining Table,Modway Solid Wood 6 Seater Dining Set,"₹21,849","₹65,490","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 90.1 cm x 76 cm x 88.7 cm (2 ft 11 in x 2 ft 5 in x 2 ft 10 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 6 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
100,Dining Table,Aaram By Zebrs Dining Table With 4 Chairs For Dining Ro...,"₹14,999","₹25,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 99.06 cm x 76.2 cm x 99.06 cm (3 ft 3 in x 2 ft 6 in x 3 ft 3 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
101,Dining Table,Nilkamal Plastic 4 Seater Dining Table,"₹2,945","₹5,999","[<li class=""_21Ahn-"">Finish Type: Matte</li>, <li class=""_21Ahn-"">W x H: 1150 mm x 745 mm (3 ft 9 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
102,Dining Table,Worldwood Iron Frame Sheesham Wood Top Dining Table wit...,"₹7,999","₹19,999","[<li class=""_21Ahn-"">Table Top Material: Solid Wood</li>, <li class=""_21Ahn-"">Chair Frame: Solid Wood</li>, <li class=""_21Ahn-"">Table (W x H x D): 60 cm x 72 cm x 115 cm (1 ft 11 in x 2 ft 4 in x 3 ft 9 in)</li>, <li class=""_21Ahn-"">Seating Capacity: 4 Seater</li>, <li class=""_21Ahn-"">Delivery Condition: DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
103,Dining Table,Home Centre Noir Solid Wood 6 Seater Dining Table,"₹35,998","₹55,383","[<li class=""_21Ahn-"">Finish Type: Veneer</li>, <li class=""_21Ahn-"">W x H: 900 mm x 750 mm (2 ft 11 in x 2 ft 5 in)</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
