,furniture_type,name,discounted_price,original_price,product_details
31,Wardrobe,Nilkamal Riva Engineered Wood 2 Door Wardrobe,"₹10,965","₹20,500","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 53 cm x 184 cm (1 ft 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 3</li>, <li class=""_21Ahn-"">Weight: 62</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
32,Wardrobe,Hometown Utsav Engineered Wood 3 Door Wardrobe,"₹16,799","₹37,500","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 120 cm x 183 cm (3 ft 11 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 4</li>, <li class=""_21Ahn-"">Weight: 122</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
33,Wardrobe,Flipkart Perfect Homes Andes Engineered Wood 3 Door War...,"₹13,290","₹20,899","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 119.8 cm x 179.8 cm (3 ft 11 in x 5 ft 10 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 3</li>, <li class=""_21Ahn-"">Number Of Shelves: 6</li>, <li class=""_21Ahn-"">Weight: 94.6</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
34,Wardrobe,Hometown Engineered Wood 2 Door Wardrobe,"₹10,399","₹24,500","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 80 cm x 183 cm (2 ft 7 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 3</li>, <li class=""_21Ahn-"">Weight: 82</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
35,Wardrobe,Flipkart Perfect Homes Engineered Wood 4 Door Wardrobe,"₹13,048","₹32,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 80 cm x 180 cm (2 ft 7 in x 5 ft 10 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 5</li>, <li class=""_21Ahn-"">Weight: 55</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
36,Wardrobe,Home Full Engineered Wood 1 Door Wardrobe,"₹7,191","₹12,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 40 cm x 182 cm (1 ft 3 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 1</li>, <li class=""_21Ahn-"">Number Of Shelves: 4</li>, <li class=""_21Ahn-"">Weight: 53</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
37,Wardrobe,Hometown Swril Engineered Wood 2 Door Wardrobe,"₹11,599","₹34,900","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 80 cm x 183 cm (2 ft 7 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 2</li>, <li class=""_21Ahn-"">Number Of Shelves: 8</li>, <li class=""_21Ahn-"">Weight: 84.32</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
38,Wardrobe,Trevi Ozone With Drawer With Mirror Engineered Wood 4 D...,"₹17,991","₹49,999","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 144.78 cm x 180.34 cm (4 ft 9 in x 5 ft 11 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 7</li>, <li class=""_21Ahn-"">Weight: 89</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
39,Wardrobe,Home Centre Quadro Engineered Wood 4 Door Wardrobe,"₹37,999","₹95,400","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 53 cm x 202.5 cm (1 ft 8 in x 6 ft 7 in)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 11</li>, <li class=""_21Ahn-"">Weight: 190</li>, <li class=""_21Ahn-"">Delivery Condition: Pre Assembled (Ready to Use)</li>]"
40,Wardrobe,Nilkamal RIVA Engineered Wood 4 Door Wardrobe,"₹22,015","₹43,000","[<li class=""_21Ahn-"">Primary Material: Engineered Wood</li>, <li class=""_21Ahn-"">Width x Height: 53 cm x 183.5 cm (1 ft 8 in x 6 ft)</li>, <li class=""_21Ahn-"">Number Of Doors: 4</li>, <li class=""_21Ahn-"">Number Of Shelves: 6</li>, <li class=""_21Ahn-"">Weight: 114</li>, <li class=""_21Ahn-"">Delivery Condition: Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
