,furniture_type,name,discounted_price,original_price,product_details
29,Sofa,Kendalwood Furniture Solid Wood 5 Seater Wooden Sofa se...,"₹26,249","₹60,000","[<li class=""_21Ahn-"">Cotton</li>, <li class=""_21Ahn-"">Filling Material: Cotton, Pocket Springs</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
30,Sofa,WESTIDO Lowkey Beige Fabric 3 + 1 + 1 Sofa Set,"₹15,899","₹29,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
31,Sofa,Sleepyhead Mojo Luxury Dual Tone Fabric 3 + 2 Sofa Set,"₹53,998","₹64,999","[<li class=""_21Ahn-"">Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
32,Sofa,Bharat Lifestyle Stark Leatherette 3 + 1 + 1 Sofa Set,"₹20,999","₹49,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
33,Sofa,Bharat Lifestyle Tulip Fabric 3 + 1 + 1 Sofa Set,"₹18,999","₹59,999","[<li class=""_21Ahn-"">Chenille</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
34,Sofa,Bharat Lifestyle Stark Leatherette 3 + 1 + 1 Sofa Set,"₹20,999","₹49,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
35,Sofa,Home Centre Fabric 3 + 2 Sofa Set,"₹32,998","₹75,996","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
36,Sofa,WESTIDO Orlando Leatherette 3 + 1 Sofa Set,"₹12,599","₹49,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
37,Sofa,Sleepyhead Yolo Fabric 3 + 2 Sofa Set,"₹30,598","₹45,999","[<li class=""_21Ahn-"">Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
38,Sofa,Custom Decor Sheesham Wood Fabric 3 + 2 + 1 Sofa Set,"₹44,999","₹79,999","[<li class=""_21Ahn-"">Jute</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
39,Sofa,Sleepyhead Mojo Luxury Dual Tone Fabric 2 + 1 + 1 Sofa ...,"₹52,198","₹63,999","[<li class=""_21Ahn-"">Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
40,Sofa,ELTOP LILY Printed Cushion Fabric 3 + 1 + 1 Sofa Set,"₹18,999","₹40,999","[<li class=""_21Ahn-"">Knitted</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
41,Sofa,ELTOP Lifestyle Nano Fabric 3 + 1 + 1 Sofa Set,"₹22,799","₹37,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
42,Sofa,Bharat Lifestyle Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
43,Sofa,Flipkart Perfect Homes Leatherette 3 + 1 + 1 Sofa Set,"₹18,399","₹45,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
44,Sofa,Bharat Lifestyle Alina Fabric 3 + 2 Sofa Set,"₹21,599","₹79,999","[<li class=""_21Ahn-"">Velvet</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
45,Sofa,Bharat Lifestyle Tulip Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
46,Sofa,Flipkart Perfect Homes BELLA Leatherette 3 + 1 + 1 Sofa...,"₹18,999","₹50,999","[<li class=""_21Ahn-"">Imitation Leather</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
47,Sofa,Home Centre Fabric 3 + 2 + 1 Sofa Set,"₹45,997","₹99,994","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
48,Sofa,Bharat Lifestyle Lexus Amron Fabric 3 + 1 + 1 Sofa Set,"₹19,499","₹49,999","[<li class=""_21Ahn-"">Polycotton</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
49,Sofa,Flipkart Perfect Homes Emma Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹49,999","[<li class=""_21Ahn-"">Chenille</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
50,Sofa,Bharat Lifestyle Alina Fabric 3 + 2 Sofa Set,"₹21,599","₹79,999","[<li class=""_21Ahn-"">Velvet</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
51,Sofa,Sleepyhead Mojo Luxury Dual Tone Fabric 3 + 2 Sofa Set,"₹53,998","₹64,999","[<li class=""_21Ahn-"">Polyester</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">Knock Down - Delivered in non-assembled pieces, installation by service partner</li>]"
52,Sofa,Bharat Lifestyle Alina Fabric 3 + 2 Sofa Set,"₹22,399","₹79,999","[<li class=""_21Ahn-"">Velvet</li>, <li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
53,Sofa,Bharat Lifestyle Tulip311 Fabric 3 + 1 + 1 Sofa Set,"₹17,999","₹79,999","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
54,Sofa,Allie Wood Sheesham Wood Sofa Set for Living Room (Brow...,"₹24,067","₹62,599","[<li class=""_21Ahn-"">Cotton</li>, <li class=""_21Ahn-"">Filling Material: Cotton</li>, <li class=""_21Ahn-"">Frame Material: Solid Wood</li>, <li class=""_21Ahn-"">DIY - Basic assembly to be done with simple tools by the customer, comes with instructions.</li>]"
55,Sofa,Home Centre Fabric 3 + 2 Sofa Set,"₹32,998","₹75,996","[<li class=""_21Ahn-"">Filling Material: Foam</li>, <li class=""_21Ahn-"">Frame Material: Engineered Wood</li>, <li class=""_21Ahn-"">Pre Assembled (Ready to Use)</li>]"
